1,android/support/v4/app android/support/v4/content android/support/v4/util android/support/v4/view android/support/v4/widget
2,org/slf4j si/mazi/rescu
3,com/fasterxml/jackson/annotation com/fasterxml/jackson/core com/fasterxml/jackson/databind
4,com/actionbarsherlock com/jjoe64/graphview com/veken0m/bitcoinium com/veken0m/compatibility com/veken0m/mining/emc com/veken0m/mining/fiftybtc com/veken0m/mining/slush com/xeiam/xchange org/joda/money
5,com/veken0m/mining/bitminter
6,com/veken0m/mining/eligius
7,com/veken0m/mining/btcguild
8,com/veken0m/mining/deepbit
9,android/support/v4/os
10,net/margaritov/preference/colorpicker
11,android/support/v4/database
12,javax/ws/rs
13,android/support/v4/accessibilityservice
