1,org/pwsafe/lib org/pwsafe/util
2,android/support/v4/app android/support/v4/content android/support/v4/util
3,android/support/v4/view android/support/v4/widget
4,android/support/v4/media
5,com/jefftharris/passwdsafe
6,android/support/v4/graphics/drawable
7,android/support/v4/os
8,android/support/v4/print
9,android/support/v4/text
10,android/support/v4/net
11,android/support/v4/hardware/display
12,android/support/v4/database
13,android/support/v4/accessibilityservice
14,android/annotation
15,android/support/v4/internal/view
16,org/bouncycastle
