1,junit/awtui junit/extensions junit/framework junit/runner junit/swingui junit/textui
2,android/test
3,android/support/v13/app android/support/v4/view android/support/v4/widget
4,android/support/v4/media
5,android/support/v4/app android/support/v4/content android/support/v4/util
6,de/greenrobot/event
7,com/vmihalachi/turboeditor
8,org/apache/commons/io
9,android/support/v4/text
10,it/gmariotti/changelibs
11,android/support/v4/net
12,android/support/v4/hardware/display
13,android/support/v4/graphics/drawable
14,android/support/v4/database
15,android/support/v4/accessibilityservice
16,android/annotation
17,android/support/v4/os
18,android/support/v4/internal/view
