1,org/pwsafe/lib org/pwsafe/util
2,android/support/v4/app
3,android/support/v4/util
4,android/support/v4/content
5,android/support/v4/view
6,android/support/v4/widget
7,android/support/v4/media
8,com/jefftharris/passwdsafe
9,android/support/v4/graphics/drawable
10,android/support/v4/os
11,android/support/v4/print
12,android/support/v4/text
13,android/support/v4/net
14,android/support/v4/hardware/display
15,android/support/v4/database
16,android/support/v4/accessibilityservice
17,android/annotation
18,android/support/v4/internal/view
19,org/bouncycastle
