1,com/commonsware/cwac/adapter com/commonsware/cwac/endless
2,com/nineoldandroids/animation com/nineoldandroids/view
3,com/nineoldandroids/util
4,android/support/v4/view
5,android/support/v4/widget
6,android/support/v4/media
7,de/geeksfactory/opacclient
8,org/jsoup
9,android/support/v7/app
10,android/support/v7/internal/widget
11,android/support/v7/internal/view
12,android/support/v4/app
13,android/support/v4/util
14,android/support/v7/view
15,org/holoeverywhere
16,android/support/v4/content
17,android/support/v7/widget
18,org/acra
19,android/support/v4/text
20,org/apmem/tools/layouts
21,android/support/v4/print
22,android/support/v4/net
23,android/support/v4/hardware/display
24,android/support/v4/graphics/drawable
25,android/support/v4/database
26,android/support/v4/accessibilityservice
27,android/support/v4/os
28,android/support/v4/internal/view
