1,android/support/v4/view
2,android/support/v4/widget
3,android/support/v4/media
4,android/support/v4/app
5,android/support/v4/util
6,android/support/v4/content
7,org/sufficientlysecure/donations
8,com/actionbarsherlock
9,org/adaway
10,org/sufficientlysecure/rootcommands
11,com/commonsware/cwac/wakeful
12,org/sufficientlysecure/htmltextview
13,android/support/v4/text
14,com/android/vending/billing
15,android/support/v4/net
16,android/support/v4/hardware/display
17,android/support/v4/graphics/drawable
18,android/support/v4/database
19,android/support/v4/accessibilityservice
20,android/support/v4/os
21,android/support/v4/internal/view
