1,com/actionbarsherlock
2,com/fsck/k9
3,android/support/v4/view android/support/v4/widget
4,android/support/v4/app android/support/v4/content android/support/v4/util
5,com/handmark/pulltorefresh/library
6,org/htmlcleaner
7,de/cketti/library/changelog
8,com/larswerkman/colorpicker
9,org/apache/james/mime4j
10,org/apache/commons/io
11,com/beetstra/jutf7
12,com/jcraft/jzlib
13,android/support/v4/net
14,android/support/v4/database
15,android/support/v4/accessibilityservice
16,android/support/v4/os
