1,android/support/v4/content android/support/v4/util
2,android/support/v4/app android/support/v4/view android/support/v4/widget
3,android/support/v4/os
4,jp/co/kayo/android/localplayer/ds/ampache
5,org/apache/commons/httpclient/contrib/ssl
6,android/annotation
7,android/support/v4/android/accessibilityservice
