1,android/support/v4/view android/support/v4/widget
2,android/support/v4/media
3,android/support/v4/app android/support/v4/content android/support/v4/util it/andreascarpino/forvodroid ru/o2genum/forvo
4,it/andreascarpino/util
5,com/google/gson
6,org/apache/commons/codec
7,android/support/v4/graphics/drawable
8,android/support/v4/print
9,android/support/v4/text
10,android/support/v4/net
11,android/support/v4/hardware/display
12,android/support/v4/database
13,android/support/v4/accessibilityservice
14,android/support/v4/os
15,android/support/v4/internal/view
