1,com/j256/ormlite/db com/j256/ormlite/field com/j256/ormlite/misc com/j256/ormlite/support
2,com/j256/ormlite/dao com/j256/ormlite/stmt com/j256/ormlite/table
3,com/j256/ormlite/android
4,com/j256/ormlite/logger
5,org/jsoup
6,pl/droidsonroids/gif
7,org/floens/chan
8,com/mobeta/android/dslv
9,com/micromobs/android/floatlabel
10,com/davemorrissey/labs/subscaleview
11,com/android/volley/toolbox
12,android/support/v4/widget
13,android/support/v4/view
14,android/support/v4/content
15,android/support/v4/app
16,android/support/v13/app
