1,com/nostra13/universalimageloader/core com/nostra13/universalimageloader/utils
2,fr/castorflex/android/smoothprogressbar
3,org/mariotaku/refreshnow
4,edu/ucdavis/earlybird
5,twitter4j
6,org/mariotaku/jsonserializer org/mariotaku/twidere
7,org/mariotaku/querybuilder
8,org/mariotaku/gallery3d
9,org/mariotaku/menucomponent
10,android/support/v4/app
11,android/support/v4/util
12,android/support/v4/content
13,android/support/v4/view
14,android/support/v4/widget
15,android/support/v13/app
16,android/support/v4/media
17,me/imid/swipebacklayout/lib
18,com/etsy/android/grid
19,com/jeremyfeinstein/slidingmenu/lib
20,android/support/v4/internal/view
21,it/sephiroth/android/library/imagezoom
22,com/readystatesoftware/viewbadger
23,de/keyboardsurfer/android/widget/crouton
24,microsoft/mappoint
25,org/osmdroid
26,org/slf4j
27,org/metalev/multitouch/controller
28,org/mariotaku/harmony/view
29,org/xbill/DNS
30,android/support/v4/text
31,android/support/v4/net
32,android/support/v4/hardware/display
33,android/support/v4/graphics/drawable
34,android/support/v4/database
35,android/support/v4/accessibilityservice
36,com/scvngr/levelup/views/gallery
37,org/apache/commons/lang3
38,org/acra
39,com/negusoft/holoaccent
40,com/twitter
41,com/google/android/apps/dashclock/api
42,org/apache/http/entity/mime
43,android/support/v4/os
44,com/mobeta/android/dslv
45,com/nostra13/universalimageloader/cache/memory
46,com/nostra13/universalimageloader/cache/disc
